,line,station,id,code,uic,name_short,name_medium,name_long,slug,country,type,geo_lat,geo_lng
0,'s-Hertogenbosch - Eindhoven,'s-Hertogenbosch,266.0,HT,8400319.0,Den Bosch,'s-Hertogenbosch,'s-Hertogenbosch,s-hertogenbosch,NL,knooppuntIntercitystation,51.69048,5.29362
1,'s-Hertogenbosch - Eindhoven,Vught,482.0,VG,8400667.0,Vught,Vught,Vught,vught,NL,stoptreinstation,51.655555725098,5.2919445037842
2,'s-Hertogenbosch - Eindhoven,Boxtel,109.0,BTL,8400129.0,Boxtel,Boxtel,Boxtel,boxtel,NL,knooppuntStoptreinstation,51.58433,5.31912
3,'s-Hertogenbosch - Eindhoven,Best,73.0,BET,8400112.0,Best,Best,Best,best,NL,stoptreinstation,51.509998321533004,5.389166831970201
4,'s-Hertogenbosch - Eindhoven,Eindhoven Strijp-S,784.0,EHS,8400196.0,Strijp-S,Strijp-S,Eindhoven Strijp-S,eindhoven-strijp-s,NL,stoptreinstation,51.451110839844,5.4558334350586
5,'s-Hertogenbosch - Eindhoven,Eindhoven Centraal,168.0,EHV,8400206.0,Eindhovn C,Eindhoven C.,Eindhoven Centraal,eindhoven-centraal,NL,megastation,51.443332672119,5.4813890457153
6,'s-Hertogenbosch - Nijmegen,'s-Hertogenbosch,266.0,HT,8400319.0,Den Bosch,'s-Hertogenbosch,'s-Hertogenbosch,s-hertogenbosch,NL,knooppuntIntercitystation,51.69048,5.29362
7,'s-Hertogenbosch - Nijmegen,'s-Hertogenbosch Oost,269.0,HTO,8400320.0,Dn Bosch O,'s-Hertogenb. O.,'s-Hertogenbosch Oost,s-hertogenbosch-oost,NL,stoptreinstation,51.700553894043,5.3183331489563
8,'s-Hertogenbosch - Nijmegen,Rosmalen,404.0,RS,8400524.0,Rosmalen,Rosmalen,Rosmalen,rosmalen,NL,stoptreinstation,51.714721679688,5.3680553436279
9,'s-Hertogenbosch - Nijmegen,Oss West,383.0,OW,8400496.0,Oss W,Oss W.,Oss West,oss-west,NL,stoptreinstation,51.758056640625,5.505555629730201
10,'s-Hertogenbosch - Nijmegen,Oss,367.0,O,8400495.0,Oss,Oss,Oss,oss,NL,knooppuntIntercitystation,51.765556335449,5.5322222709656
11,'s-Hertogenbosch - Nijmegen,Ravenstein,416.0,RVS,8400515.0,Ravenstein,Ravenstein,Ravenstein,ravenstein,NL,stoptreinstation,51.794166564940994,5.6358332633972
12,'s-Hertogenbosch - Nijmegen,Wijchen,502.0,WC,8400710.0,Wijchen,Wijchen,Wijchen,wijchen,NL,stoptreinstation,51.811668395996,5.7308335304260005
13,'s-Hertogenbosch - Nijmegen,Nijmegen Dukenburg,356.0,NMD,8400475.0,Dukenburg,Dukenburg,Nijmegen Dukenburg,nijmegen-dukenburg,NL,stoptreinstation,51.824165344238004,5.7955555915833
14,'s-Hertogenbosch - Nijmegen,Nijmegen Goffert,762.0,NMGO,8400477.0,Goffert,Goffert,Nijmegen Goffert,nijmegen-goffert,NL,stoptreinstation,51.8273,5.822722
15,'s-Hertogenbosch - Nijmegen,Nijmegen,355.0,NM,8400470.0,Nijmegen,Nijmegen,Nijmegen,nijmegen,NL,knooppuntIntercitystation,51.843612670898,5.852222442626901
16,'s-Hertogenbosch - Tilburg,'s-Hertogenbosch,266.0,HT,8400319.0,Den Bosch,'s-Hertogenbosch,'s-Hertogenbosch,s-hertogenbosch,NL,knooppuntIntercitystation,51.69048,5.29362
17,'s-Hertogenbosch - Tilburg,Tilburg,453.0,TB,8400597.0,Tilburg,Tilburg,Tilburg,tilburg,NL,knooppuntIntercitystation,51.560554504395,5.083611011505099
18,'s-Hertogenbosch - Utrecht Centraal,'s-Hertogenbosch,266.0,HT,8400319.0,Den Bosch,'s-Hertogenbosch,'s-Hertogenbosch,s-hertogenbosch,NL,knooppuntIntercitystation,51.69048,5.29362
19,'s-Hertogenbosch - Utrecht Centraal,Zaltbommel,528.0,ZBM,8400732.0,Zaltbommel,Zaltbommel,Zaltbommel,zaltbommel,NL,stoptreinstation,51.80888748169001,5.263333320617701
20,'s-Hertogenbosch - Utrecht Centraal,Geldermalsen,198.0,GDM,8400244.0,Geldermlsn,Geldermalsen,Geldermalsen,geldermalsen,NL,knooppuntStoptreinstation,51.88301,5.2712699999999995
21,'s-Hertogenbosch - Utrecht Centraal,Culemborg,116.0,CL,8400154.0,Culemborg,Culemborg,Culemborg,culemborg,NL,stoptreinstation,51.946666717529,5.2269444465637
22,'s-Hertogenbosch - Utrecht Centraal,Houten Castellum,268.0,HTNC,8400335.0,Castellum,Castellum,Houten Castellum,houten-castellum,NL,stoptreinstation,52.01701,5.17949
23,'s-Hertogenbosch - Utrecht Centraal,Houten,267.0,HTN,8400340.0,Houten,Houten,Houten,houten,NL,knooppuntStoptreinstation,52.03402,5.16821
24,'s-Hertogenbosch - Utrecht Centraal,Utrecht Lunetten,796.0,UTLN,8400623.0,Lunetten,Lunetten,Utrecht Lunetten,utrecht-lunetten,NL,stoptreinstation,52.06555557250999,5.144166469574
25,'s-Hertogenbosch - Utrecht Centraal,Utrecht Vaartsche Rijn,797.0,UTVR,8400606.0,VaartscheR,Vaartsche Rijn,Utrecht Vaartsche Rijn,utrecht-vaartsche-rijn,NL,knooppuntStoptreinstation,52.078889000000004,5.1216669999999995
26,'s-Hertogenbosch - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405
27,Aachen Hbf - Heerlen,Heerlen,261.0,HRL,8400307.0,Heerlen,Heerlen,Heerlen,heerlen,NL,knooppuntIntercitystation,50.89083480835,5.9749999046325994
28,Aachen Hbf - Heerlen,Landgraaf,312.0,LG,8400548.0,Landgraaf,Landgraaf,Landgraaf,landgraaf,NL,knooppuntStoptreinstation,50.896389007568,6.0191664695739995
29,Aachen Hbf - Heerlen,Eygelshoven Markt,166.0,EGHM,8400234.0,Eygelsh M,Eygelshoven Mrkt,Eygelshoven Markt,eygelshoven-markt,NL,stoptreinstation,50.896049819644006,6.0602474212646
30,Aachen Hbf - Heerlen,Herzogenrath,,,,,,,,,,,
31,Aachen Hbf - Heerlen,Aachen West,,,,,,,,,,,
32,Aachen Hbf - Heerlen,Aachen Hbf,,,,,,,,,,,
33,Alkmaar - Amsterdam Centraal,Alkmaar,26.0,AMR,8400050.0,Alkmaar,Alkmaar,Alkmaar,alkmaar,NL,knooppuntIntercitystation,52.63777923584001,4.7397222518921
34,Alkmaar - Amsterdam Centraal,Heiloo,246.0,HLO,8400309.0,Heiloo,Heiloo,Heiloo,heiloo,NL,stoptreinstation,52.599445343018,4.700555324554401
35,Alkmaar - Amsterdam Centraal,Castricum,113.0,CAS,8400151.0,Castricum,Castricum,Castricum,castricum,NL,intercitystation,52.545833587646,4.658611297607401
36,Alkmaar - Amsterdam Centraal,Uitgeest,468.0,UTG,8400615.0,Uitgeest,Uitgeest,Uitgeest,uitgeest,NL,knooppuntStoptreinstation,52.521667480469,4.7016668319702
37,Alkmaar - Amsterdam Centraal,Krommenie-Assendelft,286.0,KMA,8400368.0,Krommenie,Krommenie-Ass.,Krommenie-Assendelft,krommenie-assendelft,NL,stoptreinstation,52.49511,4.754169999999999
38,Alkmaar - Amsterdam Centraal,Wormerveer,511.0,WM,8400707.0,Wormerveer,Wormerveer,Wormerveer,wormerveer,NL,stoptreinstation,52.489166259765994,4.7922220230103
39,Alkmaar - Amsterdam Centraal,Zaandijk Zaanse Schans,804.0,ZZS,8400364.0,Zaanse S.,Zaanse Schans,Zaandijk Zaanse Schans,zaandijk-zaanse-schans,NL,knooppuntStoptreinstation,52.469165802002,4.8049998283386
40,Alkmaar - Amsterdam Centraal,Koog aan de Zaan,802.0,KZ,8400363.0,Koog Zaan,Koog a.d. Zaan,Koog aan de Zaan,koog-aan-de-zaan,NL,stoptreinstation,52.458610534668,4.8055553436279
41,Alkmaar - Amsterdam Centraal,Zaandam,529.0,ZD,8400731.0,Zaandam,Zaandam,Zaandam,zaandam,NL,knooppuntIntercitystation,52.438888549805,4.8136110305786
42,Alkmaar - Amsterdam Centraal,Amsterdam Sloterdijk,50.0,ASS,8400059.0,Sloterdijk,Sloterdijk,Amsterdam Sloterdijk,amsterdam-sloterdijk,NL,knooppuntIntercitystation,52.388889312744,4.8377776145935
43,Alkmaar - Amsterdam Centraal,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
44,Alkmaar - Den Helder,Alkmaar,26.0,AMR,8400050.0,Alkmaar,Alkmaar,Alkmaar,alkmaar,NL,knooppuntIntercitystation,52.63777923584001,4.7397222518921
45,Alkmaar - Den Helder,Alkmaar Noord,28.0,AMRN,8400052.0,Alkmaar N,Alkmaar N.,Alkmaar Noord,alkmaar-noord,NL,stoptreinstation,52.643890380859006,4.7641668319702
46,Alkmaar - Den Helder,Heerhugowaard,274.0,HWD,8400306.0,Heerhugow,Heerhugowaard,Heerhugowaard,heerhugowaard,NL,knooppuntStoptreinstation,52.669723510741996,4.8227777481079
47,Alkmaar - Den Helder,Schagen,427.0,SGN,8400549.0,Schagen,Schagen,Schagen,schagen,NL,stoptreinstation,52.784442901611,4.8052778244019
48,Alkmaar - Den Helder,Anna Paulowna,29.0,ANA,8400065.0,Anna Paulo,Anna Paulowna,Anna Paulowna,anna-paulowna,NL,stoptreinstation,52.867221832275,4.811110973358099
49,Alkmaar - Den Helder,Den Helder Zuid,230.0,HDRZ,8400303.0,Dn Heldr Z,Den Helder Z.,Den Helder Zuid,den-helder-zuid,NL,stoptreinstation,52.93249893188501,4.7641668319702
50,Alkmaar - Den Helder,Den Helder,229.0,HDR,8400311.0,Den Helder,Den Helder,Den Helder,den-helder,NL,intercitystation,52.955276489258004,4.7611112594605
51,Alkmaar - Hoorn,Alkmaar,26.0,AMR,8400050.0,Alkmaar,Alkmaar,Alkmaar,alkmaar,NL,knooppuntIntercitystation,52.63777923584001,4.7397222518921
52,Alkmaar - Hoorn,Alkmaar Noord,28.0,AMRN,8400052.0,Alkmaar N,Alkmaar N.,Alkmaar Noord,alkmaar-noord,NL,stoptreinstation,52.643890380859006,4.7641668319702
53,Alkmaar - Hoorn,Heerhugowaard,274.0,HWD,8400306.0,Heerhugow,Heerhugowaard,Heerhugowaard,heerhugowaard,NL,knooppuntStoptreinstation,52.669723510741996,4.8227777481079
54,Alkmaar - Hoorn,Obdam,368.0,OBD,8400480.0,Obdam,Obdam,Obdam,obdam,NL,stoptreinstation,52.67805480957,4.907222270965599
55,Alkmaar - Hoorn,Hoorn,252.0,HN,8400337.0,Hoorn,Hoorn,Hoorn,hoorn,NL,knooppuntIntercitystation,52.644721984863004,5.0555553436279
56,Almelo - Deventer,Almelo,25.0,AML,8400051.0,Almelo,Almelo,Almelo,almelo,NL,knooppuntIntercitystation,52.358055114746,6.653888702392599
57,Almelo - Deventer,Wierden,504.0,WDN,8400691.0,Wierden,Wierden,Wierden,wierden,NL,knooppuntStoptreinstation,52.361389160156,6.5916666984558
58,Almelo - Deventer,Rijssen,406.0,RSN,8400538.0,Rijssen,Rijssen,Rijssen,rijssen,NL,stoptreinstation,52.3122215271,6.5202779769897
59,Almelo - Deventer,Holten,258.0,HON,8400328.0,Holten,Holten,Holten,holten,NL,stoptreinstation,52.283889770508004,6.420277595519999
60,Almelo - Deventer,Deventer Colmschate,154.0,DVC,8400185.0,Colmschate,Colmschate,Deventer Colmschate,deventer-colmschate,NL,stoptreinstation,52.2502784729,6.214444637298599
61,Almelo - Deventer,Deventer,153.0,DV,8400173.0,Deventer,Deventer,Deventer,deventer,NL,knooppuntIntercitystation,52.257499694824,6.160555362701401
62,Almelo - Hengelo,Almelo,25.0,AML,8400051.0,Almelo,Almelo,Almelo,almelo,NL,knooppuntIntercitystation,52.358055114746,6.653888702392599
63,Almelo - Hengelo,Almelo de Riet,27.0,AMRI,8400520.0,de Riet,de Riet,Almelo de Riet,almelo-de-riet,NL,stoptreinstation,52.341945648193,6.666666507720901
64,Almelo - Hengelo,Borne,86.0,BN,8400124.0,Borne,Borne,Borne,borne,NL,stoptreinstation,52.298889160156,6.7480554580689
65,Almelo - Hengelo,Hengelo,233.0,HGL,8400316.0,Hengelo,Hengelo,Hengelo,hengelo,NL,knooppuntIntercitystation,52.261665344238004,6.7938890457153
66,Almelo - Mariënberg,Almelo,25.0,AML,8400051.0,Almelo,Almelo,Almelo,almelo,NL,knooppuntIntercitystation,52.358055114746,6.653888702392599
67,Almelo - Mariënberg,Vriezenveen,499.0,VZ,8400664.0,Vriezenvn,Vriezenveen,Vriezenveen,vriezenveen,NL,stoptreinstation,52.402029999999996,6.600410000000001
68,Almelo - Mariënberg,Daarlerveen,121.0,DA,8400164.0,Daarlervn,Daarlerveen,Daarlerveen,daarlerveen,NL,stoptreinstation,52.4407702,6.5759947
69,Almelo - Mariënberg,Vroomshoop,484.0,VHP,8400666.0,Vroomshoop,Vroomshoop,Vroomshoop,vroomshoop,NL,stoptreinstation,52.4571921,6.569667900000001
70,Almelo - Mariënberg,Mariënberg,338.0,MRB,8400428.0,Mariënberg,Mariënberg,Mariënberg,marienberg,NL,knooppuntSneltreinstation,52.50944519043,6.5752778053284
71,Almelo - Zwolle,Almelo,25.0,AML,8400051.0,Almelo,Almelo,Almelo,almelo,NL,knooppuntIntercitystation,52.358055114746,6.653888702392599
72,Almelo - Zwolle,Wierden,504.0,WDN,8400691.0,Wierden,Wierden,Wierden,wierden,NL,knooppuntStoptreinstation,52.361389160156,6.5916666984558
73,Almelo - Zwolle,Nijverdal,362.0,NVD,8400472.0,Nijverdal,Nijverdal,Nijverdal,nijverdal,NL,stoptreinstation,52.366111,6.462000000000001
74,Almelo - Zwolle,Raalte,394.0,RAT,8400513.0,Raalte,Raalte,Raalte,raalte,NL,stoptreinstation,52.391666412354,6.2775001525879
75,Almelo - Zwolle,Heino,254.0,HNO,8400310.0,Heino,Heino,Heino,heino,NL,stoptreinstation,52.427223205565994,6.221111297607401
76,Almelo - Zwolle,Zwolle,532.0,ZL,8400747.0,Zwolle,Zwolle,Zwolle,zwolle,NL,knooppuntIntercitystation,52.50472259521499,6.0919442176819
77,Almere Oostvaarders - Utrecht Centraal,Almere Oostvaarders,20.0,ALMO,8400226.0,Oostvaard,Oostvaarders,Almere Oostvaarders,almere-oostvaarders,NL,stoptreinstation,52.403331756591996,5.3005557060242
78,Almere Oostvaarders - Utrecht Centraal,Almere Buiten,18.0,ALMB,8400081.0,Buiten,Buiten,Almere Buiten,almere-buiten,NL,stoptreinstation,52.394165039062,5.2780556678772
79,Almere Oostvaarders - Utrecht Centraal,Almere Parkwijk,21.0,ALMP,8400104.0,Parkwijk,Parkwijk,Almere Parkwijk,almere-parkwijk,NL,stoptreinstation,52.376667022705,5.244722366333
80,Almere Oostvaarders - Utrecht Centraal,Almere Centrum,17.0,ALM,8400080.0,Almere C,Almere C.,Almere Centrum,almere-centrum,NL,knooppuntIntercitystation,52.375029999999995,5.21764
81,Almere Oostvaarders - Utrecht Centraal,Almere Muziekwijk,19.0,ALMM,8400082.0,Muziekwijk,Muziekwijk,Almere Muziekwijk,almere-muziekwijk,NL,stoptreinstation,52.367500305176,5.1902775764464995
82,Almere Oostvaarders - Utrecht Centraal,Almere Poort,680.0,AMPO,8400450.0,Poort,Poort,Almere Poort,almere-poort,NL,stoptreinstation,52.342778,5.151944
83,Almere Oostvaarders - Utrecht Centraal,Naarden-Bussum,350.0,NDB,8400452.0,Naarden-Bu,Naarden-Bussum,Naarden-Bussum,naarden-bussum,NL,knooppuntStoptreinstation,52.280277252196996,5.156944274902299
84,Almere Oostvaarders - Utrecht Centraal,Bussum Zuid,108.0,BSMZ,8400145.0,Bussum Z,Bussum Z.,Bussum Zuid,bussum-zuid,NL,stoptreinstation,52.26583480835,5.163055419921901
85,Almere Oostvaarders - Utrecht Centraal,Hilversum Media Park,722.0,HVSM,8400324.0,Media Park,Media Park,Hilversum Media Park,hilversum-media-park,NL,stoptreinstation,52.238056182861,5.1738886833191
86,Almere Oostvaarders - Utrecht Centraal,Hilversum,271.0,HVS,8400322.0,Hilversum,Hilversum,Hilversum,hilversum,NL,knooppuntIntercitystation,52.225833892821996,5.1819443702698
87,Almere Oostvaarders - Utrecht Centraal,Hilversum Sportpark,273.0,HVSP,8400570.0,Sportpark,Sportpark,Hilversum Sportpark,hilversum-sportpark,NL,stoptreinstation,52.216110229491996,5.1872220039367996
88,Almere Oostvaarders - Utrecht Centraal,Hollandsche Rading,259.0,HOR,8400327.0,Hol Rading,Holl. Rading,Hollandsche Rading,hollandsche-rading,NL,stoptreinstation,52.17777633667,5.1791667938232
89,Almere Oostvaarders - Utrecht Centraal,Utrecht Overvecht,471.0,UTO,8400620.0,Overvecht,Overvecht,Utrecht Overvecht,utrecht-overvecht,NL,knooppuntStoptreinstation,52.110000610352,5.1247220039367996
90,Almere Oostvaarders - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405
91,Alphen a/d Rijn - Gouda,Alphen a/d Rijn,36.0,APN,8400053.0,Alphen,Alphen a/d Rijn,Alphen a/d Rijn,alphen-a-d-rijn,NL,knooppuntIntercitystation,52.124443054199,4.6577777862549
92,Alphen a/d Rijn - Gouda,Boskoop,107.0,BSK,8400125.0,Boskoop,Boskoop,Boskoop,boskoop,NL,stoptreinstation,52.077777862549,4.6469445228577
93,Alphen a/d Rijn - Gouda,Boskoop Snijdelwijk,813.0,BSKS,8400126.0,Snijdelwk,Snijdelwijk,Boskoop Snijdelwijk,boskoop-snijdelwijk,NL,stoptreinstation,52.067658,4.646186
94,Alphen a/d Rijn - Gouda,Waddinxveen Noord,501.0,WADN,8400674.0,Waddinxv N,Waddinxveen N.,Waddinxveen Noord,waddinxveen-noord,NL,stoptreinstation,52.055000305176,4.6483335494995
95,Alphen a/d Rijn - Gouda,Waddinxveen,500.0,WAD,8400675.0,Waddinxvn,Waddinxveen,Waddinxveen,waddinxveen,NL,stoptreinstation,52.044166564940994,4.6497220993042
96,Alphen a/d Rijn - Gouda,Waddinxveen Triangel,816.0,WADT,8400677.0,Triangel,Triangel,Waddinxveen Triangel,waddinxveen-triangel,NL,stoptreinstation,52.02725,4.6491
97,Alphen a/d Rijn - Gouda,Gouda,195.0,GD,8400258.0,Gouda,Gouda,Gouda,gouda,NL,knooppuntIntercitystation,52.017501831055,4.7044444084167
98,Amersfoort - Amsterdam Centraal,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484
99,Amersfoort - Amsterdam Centraal,Baarn,102.0,BRN,8400086.0,Baarn,Baarn,Baarn,baarn,NL,knooppuntStoptreinstation,52.208332061768,5.2808332443237
100,Amersfoort - Amsterdam Centraal,Hilversum,271.0,HVS,8400322.0,Hilversum,Hilversum,Hilversum,hilversum,NL,knooppuntIntercitystation,52.225833892821996,5.1819443702698
101,Amersfoort - Amsterdam Centraal,Hilversum Media Park,722.0,HVSM,8400324.0,Media Park,Media Park,Hilversum Media Park,hilversum-media-park,NL,stoptreinstation,52.238056182861,5.1738886833191
102,Amersfoort - Amsterdam Centraal,Bussum Zuid,108.0,BSMZ,8400145.0,Bussum Z,Bussum Z.,Bussum Zuid,bussum-zuid,NL,stoptreinstation,52.26583480835,5.163055419921901
103,Amersfoort - Amsterdam Centraal,Naarden-Bussum,350.0,NDB,8400452.0,Naarden-Bu,Naarden-Bussum,Naarden-Bussum,naarden-bussum,NL,knooppuntStoptreinstation,52.280277252196996,5.156944274902299
104,Amersfoort - Amsterdam Centraal,Weesp,513.0,WP,8400685.0,Weesp,Weesp,Weesp,weesp,NL,knooppuntStoptreinstation,52.3127784729,5.043055534362799
105,Amersfoort - Amsterdam Centraal,Diemen,135.0,DMN,8400165.0,Diemen,Diemen,Diemen,diemen,NL,stoptreinstation,52.34515,4.967566000000001
106,Amersfoort - Amsterdam Centraal,Amsterdam Science Park,48.0,ASSP,8400235.0,Scienceprk,Science Park,Amsterdam Science Park,amsterdam-science-park,NL,stoptreinstation,52.355259999999994,4.94651
107,Amersfoort - Amsterdam Centraal,Amsterdam Muiderpoort,45.0,ASDM,8400060.0,Muiderprt,Muiderpoort,Amsterdam Muiderpoort,amsterdam-muiderpoort,NL,stoptreinstation,52.360553741455,4.931111335754401
108,Amersfoort - Amsterdam Centraal,Amsterdam Centraal,43.0,ASD,8400058.0,Amsterdm C,Amsterdam C.,Amsterdam Centraal,amsterdam-centraal,NL,megastation,52.378887176514,4.9002776145935
109,Amersfoort - Apeldoorn,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484
110,Amersfoort - Apeldoorn,Apeldoorn,31.0,APD,8400066.0,Apeldoorn,Apeldoorn,Apeldoorn,apeldoorn,NL,knooppuntIntercitystation,52.209167480469,5.970277786254901
111,Amersfoort - Ede-Wageningen,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484
112,Amersfoort - Ede-Wageningen,Hoevelaken,687.0,HVL,8400490.0,Hoevelaken,Hoevelaken,Hoevelaken,hoevelaken,NL,stoptreinstation,52.16652,5.45718
113,Amersfoort - Ede-Wageningen,Barneveld Noord,89.0,BNN,8400092.0,Barnevld N,Barneveld N.,Barneveld Noord,barneveld-noord,NL,stoptreinstation,52.161388397216996,5.598055362701401
114,Amersfoort - Ede-Wageningen,Barneveld Centrum,87.0,BNC,8400091.0,Barnevld C,Barneveld C.,Barneveld Centrum,barneveld-centrum,NL,stoptreinstation,52.139999389648,5.5902776718139995
115,Amersfoort - Ede-Wageningen,Barneveld Zuid,764.0,BNZ,8400115.0,Barnevld Z,Barneveld Z.,Barneveld Zuid,barneveld-zuid,NL,stoptreinstation,52.128853,5.60246
116,Amersfoort - Ede-Wageningen,Lunteren,315.0,LTN,8400405.0,Lunteren,Lunteren,Lunteren,lunteren,NL,stoptreinstation,52.085277557373,5.6244444847107005
117,Amersfoort - Ede-Wageningen,Ede Centrum,163.0,EDC,8400201.0,Ede C,Ede C.,Ede Centrum,ede-centrum,NL,stoptreinstation,52.043609619140994,5.6683335304260005
118,Amersfoort - Ede-Wageningen,Ede-Wageningen,162.0,ED,8400200.0,Ede-Wag,Ede-Wageningen,Ede-Wageningen,ede-wageningen,NL,knooppuntIntercitystation,52.027778625488004,5.6730556488037
119,Amersfoort - Schiphol Airport,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484
120,Amersfoort - Schiphol Airport,Baarn,102.0,BRN,8400086.0,Baarn,Baarn,Baarn,baarn,NL,knooppuntStoptreinstation,52.208332061768,5.2808332443237
121,Amersfoort - Schiphol Airport,Hilversum,271.0,HVS,8400322.0,Hilversum,Hilversum,Hilversum,hilversum,NL,knooppuntIntercitystation,52.225833892821996,5.1819443702698
122,Amersfoort - Schiphol Airport,Hilversum Media Park,722.0,HVSM,8400324.0,Media Park,Media Park,Hilversum Media Park,hilversum-media-park,NL,stoptreinstation,52.238056182861,5.1738886833191
123,Amersfoort - Schiphol Airport,Bussum Zuid,108.0,BSMZ,8400145.0,Bussum Z,Bussum Z.,Bussum Zuid,bussum-zuid,NL,stoptreinstation,52.26583480835,5.163055419921901
124,Amersfoort - Schiphol Airport,Naarden-Bussum,350.0,NDB,8400452.0,Naarden-Bu,Naarden-Bussum,Naarden-Bussum,naarden-bussum,NL,knooppuntStoptreinstation,52.280277252196996,5.156944274902299
125,Amersfoort - Schiphol Airport,Weesp,513.0,WP,8400685.0,Weesp,Weesp,Weesp,weesp,NL,knooppuntStoptreinstation,52.3127784729,5.043055534362799
126,Amersfoort - Schiphol Airport,Diemen Zuid,136.0,DMNZ,8400163.0,Diemen Z,Diemen Z.,Diemen Zuid,diemen-zuid,NL,stoptreinstation,52.330276489258004,4.9558334350586
127,Amersfoort - Schiphol Airport,Duivendrecht,155.0,DVD,8400194.0,Duivendrt,Duivendrecht,Duivendrecht,duivendrecht,NL,knooppuntStoptreinstation,52.323333740234006,4.9363889694214
128,Amersfoort - Schiphol Airport,Amsterdam RAI,393.0,RAI,8400056.0,RAI,RAI,Amsterdam RAI,amsterdam-rai,NL,stoptreinstation,52.337223052979,4.8902778625488
129,Amersfoort - Schiphol Airport,Amsterdam Zuid,46.0,ASDZ,8400061.0,Amsterdm Z,Amsterdam Z.,Amsterdam Zuid,amsterdam-zuid,NL,intercitystation,52.338889,4.872356
130,Amersfoort - Schiphol Airport,Schiphol Airport,428.0,SHL,8400561.0,Schiphol,Schiphol Airport,Schiphol Airport,schiphol-airport,NL,megastation,52.30944442749001,4.7619442939758
131,Amersfoort - Utrecht Centraal,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484
132,Amersfoort - Utrecht Centraal,Den Dolder,132.0,DLD,8400179.0,Den Dolder,Den Dolder,Den Dolder,den-dolder,NL,knooppuntStoptreinstation,52.140277862549,5.2427778244019
133,Amersfoort - Utrecht Centraal,Bilthoven,77.0,BHV,8400114.0,Bilthoven,Bilthoven,Bilthoven,bilthoven,NL,stoptreinstation,52.13000106811499,5.2038888931274006
134,Amersfoort - Utrecht Centraal,Utrecht Overvecht,471.0,UTO,8400620.0,Overvecht,Overvecht,Utrecht Overvecht,utrecht-overvecht,NL,knooppuntStoptreinstation,52.110000610352,5.1247220039367996
135,Amersfoort - Utrecht Centraal,Utrecht Centraal,467.0,UT,8400621.0,Utrecht C,Utrecht C.,Utrecht Centraal,utrecht-centraal,NL,megastation,52.088890075684006,5.1102776527405
136,Amersfoort - Zwolle,Amersfoort Centraal,23.0,AMF,8400055.0,Amersfrt C,Amersfoort C.,Amersfoort Centraal,amersfoort-centraal,NL,knooppuntIntercitystation,52.153888702393,5.3705554008484
137,Amersfoort - Zwolle,Amersfoort Schothorst,24.0,AMFS,8400054.0,Schothorst,Schothorst,Amersfoort Schothorst,amersfoort-schothorst,NL,stoptreinstation,52.174822137451,5.403888702392599
138,Amersfoort - Zwolle,Amersfoort Vathorst,54.0,AVAT,8400228.0,Vathorst,Vathorst,Amersfoort Vathorst,amersfoort-vathorst,NL,stoptreinstation,52.192779541015994,5.4338889122009
139,Amersfoort - Zwolle,Nijkerk,354.0,NKK,8400469.0,Nijkerk,Nijkerk,Nijkerk,nijkerk,NL,stoptreinstation,52.222221374511996,5.4938888549805
140,Amersfoort - Zwolle,Putten,391.0,PT,8400509.0,Putten,Putten,Putten,putten,NL,stoptreinstation,52.264999389648,5.5752778053284
141,Amersfoort - Zwolle,Ermelo,172.0,EML,8400216.0,Ermelo,Ermelo,Ermelo,ermelo,NL,stoptreinstation,52.301666259765994,5.6147222518921
142,Amersfoort - Zwolle,Harderwijk,225.0,HD,8400294.0,Harderwijk,Harderwijk,Harderwijk,harderwijk,NL,knooppuntStoptreinstation,52.337501525879,5.619722366333
143,Amersfoort - Zwolle,Nunspeet,360.0,NS,8400466.0,Nunspeet,Nunspeet,Nunspeet,nunspeet,NL,stoptreinstation,52.370834350586,5.7852778434753
144,Amersfoort - Zwolle,'t Harde,227.0,HDE,8400388.0,'t Harde,'t Harde,'t Harde,t-harde,NL,stoptreinstation,52.4091682,5.893611
